Season,HomeTeam,AwayTeam,home_rest_days_all,away_rest_days_all,home_matches_last_14_all,away_matches_last_14_all,home_played_euro_last_5,away_played_euro_last_5,diff_rest_days_all,diff_matches_last_14_all,diff_played_euro_last_5
2019_2020,Wolves,Southampton,13.0,13.0,1,1,0,0,0.0,0,0
2019_2020,Crystal Palace,Man City,14.0,13.0,1,1,0,0,1.0,0,0
2019_2020,Man United,Liverpool,14.0,15.0,1,0,0,0,-1.0,1,0
2019_2020,Sheffield United,Arsenal,16.0,15.0,0,0,0,0,1.0,0,0
2019_2020,Southampton,Leicester,6.0,6.0,1,1,0,0,0.0,0,0
2019_2020,Man City,Aston Villa,4.0,7.0,2,1,1,0,-3.0,1,1
2019_2020,Brighton,Everton,7.0,7.0,1,1,0,0,0.0,0,0
2019_2020,Watford,Bournemouth,7.0,7.0,1,1,0,0,0.0,0,0
2019_2020,West Ham,Sheffield United,7.0,5.0,1,1,0,0,2.0,0,0
2019_2020,Burnley,Chelsea,7.0,3.0,1,2,0,1,4.0,-1,-1
2019_2020,Newcastle,Wolves,8.0,3.0,1,2,0,1,5.0,-1,-1
2019_2020,Arsenal,Crystal Palace,3.0,8.0,2,1,1,0,-5.0,1,1
2019_2020,Liverpool,Tottenham,4.0,5.0,2,2,1,1,-1.0,0,0
2019_2020,Norwich,Man United,8.0,3.0,1,2,0,1,5.0,-1,-1
2019_2020,Bournemouth,Man United,7.0,3.0,2,4,0,0,4.0,-2,0
2019_2020,Arsenal,Wolves,3.0,3.0,4,4,0,0,0.0,0,0
2019_2020,Aston Villa,Liverpool,3.0,3.0,3,4,0,0,0.0,-1,0
2019_2020,Brighton,Norwich,7.0,6.0,2,2,0,0,1.0,0,0
2019_2020,Man City,Southampton,4.0,4.0,4,3,0,0,0.0,1,0
2019_2020,Sheffield United,Burnley,7.0,7.0,2,2,0,0,0.0,0,0
2019_2020,West Ham,Newcastle,7.0,6.0,2,2,0,0,1.0,0,0
2019_2020,Watford,Chelsea,4.0,3.0,3,4,0,0,1.0,-1,0
2019_2020,Crystal Palace,Leicester,7.0,5.0,1,2,0,0,2.0,-1,0
2019_2020,Everton,Tottenham,5.0,7.0,2,2,0,0,-2.0,0,0
2019_2020,Norwich,Watford,6.0,6.0,2,3,0,0,0.0,-1,0
2019_2020,Chelsea,Crystal Palace,4.0,6.0,4,2,1,0,-2.0,2,1
2019_2020,Burnley,West Ham,7.0,7.0,2,2,0,0,0.0,0,0
2019_2020,Newcastle,Bournemouth,7.0,7.0,2,2,0,0,0.0,0,0
2019_2020,Southampton,Everton,7.0,6.0,2,3,0,0,1.0,-1,0
2019_2020,Tottenham,Sheffield United,3.0,7.0,3,2,1,0,-4.0,1,1
2019_2020,Leicester,Arsenal,6.0,3.0,2,4,0,1,3.0,-2,-1
2019_2020,Man United,Brighton,3.0,8.0,4,1,1,0,-5.0,3,1
2019_2020,Wolves,Aston Villa,3.0,8.0,4,2,1,0,-5.0,2,1
2019_2020,Liverpool,Man City,5.0,4.0,4,3,1,1,1.0,1,0
2019_2020,West Ham,Tottenham,14.0,14.0,1,1,0,0,0.0,0,0
2019_2020,Arsenal,Southampton,14.0,14.0,1,1,0,0,0.0,0,0
2019_2020,Bournemouth,Wolves,14.0,13.0,1,1,0,0,1.0,0,0
2019_2020,Brighton,Leicester,13.0,14.0,1,1,0,0,-1.0,0,0
2019_2020,Crystal Palace,Liverpool,14.0,13.0,1,1,0,0,1.0,0,0
2019_2020,Everton,Norwich,14.0,15.0,1,0,0,0,-1.0,1,0
2019_2020,Watford,Burnley,15.0,14.0,0,1,0,0,1.0,-1,0
2019_2020,Man City,Chelsea,13.0,14.0,1,1,0,0,-1.0,0,0
2019_2020,Sheffield United,Man United,15.0,14.0,0,1,0,0,1.0,-1,0
2019_2020,Aston Villa,Newcastle,15.0,16.0,0,0,0,0,-1.0,0,0
2019_2020,Newcastle,Man City,5.0,4.0,1,2,0,1,1.0,-1,-1
2019_2020,Burnley,Crystal Palace,7.0,7.0,1,1,0,0,0.0,0,0
2019_2020,Chelsea,West Ham,3.0,7.0,2,1,1,0,-4.0,1,1
2019_2020,Liverpool,Brighton,3.0,7.0,2,1,1,0,-4.0,1,1
2019_2020,Tottenham,Bournemouth,4.0,7.0,2,1,1,0,-3.0,1,1
2019_2020,Southampton,Watford,7.0,7.0,1,1,0,0,0.0,0,0
2019_2020,Norwich,Arsenal,8.0,3.0,1,2,0,1,5.0,-1,-1
2019_2020,Wolves,Sheffield United,3.0,7.0,2,1,1,0,-4.0,1,1
2019_2020,Leicester,Everton,8.0,8.0,1,1,0,0,0.0,0,0
2019_2020,Man United,Aston Villa,3.0,6.0,2,1,1,0,-3.0,1,1
2019_2020,Crystal Palace,Bournemouth,3.0,3.0,2,2,0,0,0.0,0,0
2019_2020,Burnley,Man City,3.0,3.0,2,3,0,0,0.0,-1,0
2019_2020,Chelsea,Aston Villa,4.0,3.0,3,2,0,0,1.0,1,0
2019_2020,Leicester,Watford,3.0,4.0,2,2,0,0,-1.0,0,0
2019_2020,Man United,Tottenham,3.0,4.0,3,3,0,0,-1.0,0,0
2019_2020,Southampton,Norwich,4.0,3.0,2,2,0,0,1.0,0,0
2019_2020,Wolves,West Ham,3.0,4.0,3,2,0,0,-1.0,1,0
2019_2020,Liverpool,Everton,4.0,3.0,3,2,0,0,1.0,1,0
2019_2020,Sheffield United,Newcastle,4.0,5.0,2,2,0,0,-1.0,0,0
2019_2020,Arsenal,Brighton,4.0,5.0,3,2,0,0,-1.0,1,0
2019_2020,Everton,Chelsea,3.0,3.0,3,4,0,0,0.0,-1,0
2019_2020,Bournemouth,Liverpool,4.0,3.0,3,4,0,0,1.0,-1,0
2019_2020,Tottenham,Burnley,3.0,4.0,4,3,0,0,-1.0,1,0
2019_2020,Watford,Crystal Palace,3.0,4.0,3,3,0,0,-1.0,0,0
2019_2020,Man City,Man United,4.0,3.0,4,4,0,0,1.0,0,0
2019_2020,Aston Villa,Leicester,4.0,4.0,3,2,0,0,0.0,1,0
2019_2020,Newcastle,Southampton,3.0,4.0,3,2,0,0,-1.0,1,0
2019_2020,Norwich,Sheffield United,4.0,3.0,2,3,0,0,1.0,-1,0
2019_2020,Brighton,Wolves,3.0,4.0,2,3,0,0,-1.0,-1,0
2019_2020,West Ham,Arsenal,5.0,4.0,2,3,0,0,1.0,-1,0
2019_2020,Liverpool,Watford,4.0,7.0,4,3,1,0,-3.0,1,1
2019_2020,Burnley,Newcastle,7.0,6.0,3,3,0,0,1.0,0,0
2019_2020,Chelsea,Bournemouth,4.0,7.0,4,3,1,0,-3.0,1,1
2019_2020,Leicester,Norwich,6.0,6.0,3,3,0,0,0.0,0,0
2019_2020,Sheffield United,Aston Villa,6.0,6.0,3,3,0,0,0.0,0,0
2019_2020,Southampton,West Ham,6.0,5.0,3,3,0,0,1.0,0,0
2019_2020,Man United,Everton,3.0,8.0,4,3,1,0,-5.0,1,1
2019_2020,Wolves,Tottenham,3.0,4.0,4,3,1,1,-1.0,1,0
2019_2020,Arsenal,Man City,3.0,4.0,4,3,1,1,-1.0,1,0
2019_2020,Crystal Palace,Brighton,9.0,8.0,2,2,0,0,1.0,0,0
2019_2020,Everton,Arsenal,3.0,6.0,3,3,0,0,-3.0,0,0
2019_2020,Aston Villa,Southampton,4.0,7.0,3,2,0,0,-3.0,1,0
2019_2020,Bournemouth,Burnley,7.0,7.0,2,2,0,0,0.0,0,0
2019_2020,Brighton,Sheffield United,5.0,7.0,2,2,0,0,-2.0,0,0
2019_2020,Newcastle,Crystal Palace,7.0,5.0,2,2,0,0,2.0,0,0
2019_2020,Norwich,Wolves,7.0,6.0,2,3,0,0,1.0,-1,0
2019_2020,Man City,Leicester,3.0,3.0,4,3,0,0,0.0,1,0
2019_2020,Watford,Man United,8.0,4.0,1,3,0,0,4.0,-2,0
2019_2020,Tottenham,Chelsea,7.0,8.0,2,2,0,0,-1.0,0,0
2019_2020,Tottenham,Brighton,4.0,5.0,2,2,0,0,-1.0,0,0
2019_2020,Aston Villa,Norwich,5.0,5.0,3,2,0,0,0.0,1,0
2019_2020,Bournemouth,Arsenal,5.0,5.0,2,3,0,0,0.0,-1,0
2019_2020,Chelsea,Southampton,4.0,5.0,2,2,0,0,-1.0,0,0
2019_2020,Crystal Palace,West Ham,5.0,12.0,2,1,0,0,-7.0,1,0
2019_2020,Everton,Burnley,5.0,5.0,3,2,0,0,0.0,1,0
2019_2020,Sheffield United,Watford,5.0,4.0,2,2,0,0,1.0,0,0
2019_2020,Man United,Newcastle,4.0,5.0,4,2,0,0,-1.0,2,0
2019_2020,Leicester,Liverpool,5.0,9.0,3,2,0,0,-4.0,1,0
2019_2020,Wolves,Man City,6.0,6.0,2,3,0,0,0.0,-1,0
2019_2020,Brighton,Bournemouth,2.0,2.0,3,3,0,0,0.0,0,0
2019_2020,Newcastle,Everton,2.0,2.0,3,4,0,0,0.0,-1,0
2019_2020,Southampton,Crystal Palace,2.0,2.0,3,3,0,0,0.0,0,0
2019_2020,Watford,Aston Villa,2.0,2.0,3,4,0,0,0.0,-1,0
2019_2020,Norwich,Tottenham,2.0,2.0,3,3,0,0,0.0,0,0
2019_2020,West Ham,Leicester,2.0,2.0,2,4,0,0,0.0,-2,0
2019_2020,Burnley,Man United,2.0,2.0,3,4,0,0,0.0,-1,0
2019_2020,Arsenal,Chelsea,3.0,3.0,3,2,0,0,0.0,1,0
2019_2020,Liverpool,Wolves,3.0,2.0,2,3,0,0,1.0,-1,0
2019_2020,Man City,Sheffield United,2.0,3.0,4,2,0,0,-1.0,2,0
2019_2020,Brighton,Chelsea,4.0,3.0,3,3,0,0,1.0,0,0
2019_2020,Burnley,Aston Villa,4.0,4.0,3,3,0,0,0.0,0,0
2019_2020,Newcastle,Leicester,4.0,4.0,3,4,0,0,0.0,-1,0
2019_2020,Southampton,Tottenham,4.0,4.0,3,3,0,0,0.0,0,0
2019_2020,Watford,Wolves,4.0,3.0,3,3,0,0,1.0,0,0
2019_2020,Man City,Everton,3.0,4.0,4,4,0,0,-1.0,0,0
2019_2020,Norwich,Crystal Palace,4.0,4.0,3,3,0,0,0.0,0,0
2019_2020,West Ham,Bournemouth,4.0,4.0,2,3,0,0,0.0,-1,0
2019_2020,Arsenal,Man United,3.0,4.0,3,4,0,0,-1.0,-1,0
2019_2020,Liverpool,Sheffield United,4.0,4.0,2,3,0,0,0.0,-1,0
2019_2020,Sheffield United,West Ham,5.0,5.0,3,3,0,0,0.0,0,0
2019_2020,Crystal Palace,Arsenal,6.0,5.0,3,3,0,0,1.0,0,0
2019_2020,Chelsea,Burnley,6.0,7.0,3,3,0,0,-1.0,0,0
2019_2020,Everton,Brighton,6.0,7.0,3,3,0,0,-1.0,0,0
2019_2020,Leicester,Southampton,3.0,7.0,4,3,0,0,-4.0,1,0
2019_2020,Man United,Norwich,4.0,7.0,4,3,0,0,-3.0,1,0
2019_2020,Wolves,Newcastle,7.0,7.0,3,3,0,0,0.0,0,0
2019_2020,Tottenham,Liverpool,6.0,6.0,3,3,0,0,0.0,0,0
2019_2020,Bournemouth,Watford,8.0,8.0,2,2,0,0,0.0,0,0
2019_2020,Aston Villa,Man City,4.0,5.0,3,4,0,0,-1.0,-1,0
2019_2020,Watford,Tottenham,6.0,4.0,2,3,0,0,2.0,-1,0
2019_2020,Arsenal,Sheffield United,7.0,8.0,2,2,0,0,-1.0,0,0
2019_2020,Brighton,Aston Villa,7.0,6.0,2,3,0,0,1.0,-1,0
2019_2020,Man City,Crystal Palace,6.0,7.0,3,2,0,0,-1.0,1,0
2019_2020,Norwich,Bournemouth,7.0,6.0,2,2,0,0,1.0,0,0
2019_2020,Southampton,Wolves,7.0,3.0,2,3,0,0,4.0,-1,0
2019_2020,West Ham,Everton,8.0,7.0,2,2,0,0,1.0,0,0
2019_2020,Newcastle,Chelsea,4.0,7.0,3,2,0,0,-3.0,1,0
2019_2020,Burnley,Leicester,8.0,8.0,1,2,0,0,0.0,-1,0
2019_2020,Liverpool,Man United,8.0,4.0,2,3,0,0,4.0,-1,0
2019_2020,Aston Villa,Watford,3.0,3.0,3,2,0,0,0.0,1,0
2019_2020,Bournemouth,Brighton,3.0,3.0,2,2,0,0,0.0,0,0
2019_2020,Crystal Palace,Southampton,3.0,3.0,2,2,0,0,0.0,0,0
2019_2020,Everton,Newcastle,3.0,3.0,2,3,0,0,0.0,-1,0
2019_2020,Sheffield United,Man City,3.0,3.0,2,3,0,0,0.0,-1,0
2019_2020,Chelsea,Arsenal,3.0,3.0,2,2,0,0,0.0,0,0
2019_2020,Leicester,West Ham,3.0,4.0,3,2,0,0,-1.0,1,0
2019_2020,Tottenham,Norwich,4.0,4.0,3,2,0,0,0.0,1,0
2019_2020,Man United,Burnley,3.0,3.0,3,2,0,0,0.0,1,0
2019_2020,Wolves,Liverpool,5.0,4.0,3,2,0,0,1.0,1,0
2019_2020,West Ham,Liverpool,4.0,3.0,3,3,0,0,1.0,0,0
2019_2020,Leicester,Chelsea,4.0,7.0,4,3,0,0,-3.0,1,0
2019_2020,Bournemouth,Aston Villa,5.0,4.0,3,3,0,0,1.0,0,0
2019_2020,Crystal Palace,Sheffield United,11.0,7.0,2,3,0,0,4.0,-1,0
2019_2020,Liverpool,Southampton,3.0,7.0,4,3,0,0,-4.0,1,0
2019_2020,Newcastle,Norwich,7.0,7.0,3,3,0,0,0.0,0,0
2019_2020,Watford,Everton,9.0,11.0,3,2,0,0,-2.0,1,0
2019_2020,West Ham,Brighton,3.0,11.0,4,2,0,0,-8.0,2,0
2019_2020,Man United,Wolves,3.0,9.0,4,2,0,0,-6.0,2,0
2019_2020,Burnley,Arsenal,8.0,6.0,3,2,0,0,2.0,1,0
2019_2020,Tottenham,Man City,8.0,4.0,2,3,0,0,4.0,-1,0
2019_2020,Everton,Crystal Palace,7.0,7.0,1,1,0,0,0.0,0,0
2019_2020,Brighton,Watford,7.0,7.0,1,1,0,0,0.0,0,0
2019_2020,Sheffield United,Bournemouth,8.0,8.0,1,2,0,0,0.0,-1,0
2019_2020,Wolves,Leicester,13.0,13.0,1,1,0,0,0.0,0,0
2019_2020,Southampton,Burnley,10.0,13.0,2,1,0,0,-3.0,1,0
2019_2020,Norwich,Liverpool,14.0,11.0,1,2,0,0,3.0,-1,0
2019_2020,Aston Villa,Tottenham,15.0,11.0,0,2,0,0,4.0,-2,0
2019_2020,Arsenal,Newcastle,14.0,12.0,1,1,0,0,2.0,0,0
2019_2020,Chelsea,Man United,16.0,16.0,0,0,0,0,0.0,0,0
2019_2020,Man City,West Ham,17.0,18.0,0,0,0,0,-1.0,0,0
2019_2020,Chelsea,Tottenham,5.0,3.0,1,2,0,1,2.0,-1,-1
2019_2020,Burnley,Bournemouth,7.0,13.0,1,1,0,0,-6.0,0,0
2019_2020,Crystal Palace,Newcastle,14.0,6.0,1,1,0,0,8.0,0,0
2019_2020,Sheffield United,Brighton,13.0,14.0,1,1,0,0,-1.0,0,0
2019_2020,Southampton,Aston Villa,7.0,6.0,1,1,0,0,1.0,0,0
2019_2020,Leicester,Man City,8.0,3.0,1,1,0,0,5.0,0,0
2019_2020,Man United,Watford,3.0,15.0,2,0,1,0,-12.0,2,1
2019_2020,Wolves,Norwich,3.0,8.0,2,1,1,0,-5.0,1,1
2019_2020,Arsenal,Everton,3.0,15.0,2,0,1,0,-12.0,2,1
2019_2020,Liverpool,West Ham,6.0,5.0,2,1,0,0,1.0,1,0
2019_2020,Norwich,Leicester,5.0,6.0,2,2,0,0,-1.0,0,0
2019_2020,Brighton,Crystal Palace,7.0,7.0,1,1,0,0,0.0,0,0
2019_2020,Bournemouth,Chelsea,7.0,4.0,1,3,0,1,3.0,-2,-1
2019_2020,Newcastle,Burnley,7.0,7.0,2,2,0,0,0.0,0,0
2019_2020,West Ham,Southampton,5.0,7.0,2,2,0,0,-2.0,0,0
2019_2020,Watford,Liverpool,6.0,5.0,1,3,0,0,1.0,-2,0
2019_2020,Everton,Man United,7.0,3.0,1,4,0,1,4.0,-3,-1
2019_2020,Tottenham,Wolves,8.0,3.0,3,3,0,1,5.0,0,-1
2019_2020,Liverpool,Bournemouth,4.0,7.0,3,2,0,0,-3.0,1,0
2019_2020,Arsenal,West Ham,5.0,7.0,3,2,0,0,-2.0,1,0
2019_2020,Crystal Palace,Watford,7.0,7.0,2,2,0,0,0.0,0,0
2019_2020,Sheffield United,Norwich,4.0,3.0,2,3,0,0,1.0,-1,0
2019_2020,Southampton,Newcastle,7.0,4.0,2,3,0,0,3.0,-1,0
2019_2020,Wolves,Brighton,6.0,7.0,3,2,0,0,-1.0,1,0
2019_2020,Burnley,Tottenham,7.0,3.0,2,3,0,0,4.0,-1,0
2019_2020,Chelsea,Everton,5.0,7.0,3,2,0,0,-2.0,1,0
2019_2020,Man United,Man City,3.0,4.0,4,3,0,0,-1.0,1,0
2019_2020,Leicester,Aston Villa,5.0,8.0,2,1,0,0,-3.0,1,0
2019_2020,Aston Villa,Sheffield United,60.0,60.0,0,0,0,0,0.0,0,0
2019_2020,Man City,Arsenal,60.0,60.0,0,0,0,0,0.0,0,0
2019_2020,Norwich,Southampton,60.0,60.0,0,0,0,0,0.0,0,0
2019_2020,Tottenham,Man United,60.0,60.0,0,0,0,0,0.0,0,0
2019_2020,Watford,Leicester,60.0,60.0,0,0,0,0,0.0,0,0
2019_2020,Brighton,Arsenal,60.0,3.0,0,1,0,0,57.0,-1,0
2019_2020,West Ham,Wolves,60.0,60.0,0,0,0,0,0.0,0,0
2019_2020,Bournemouth,Crystal Palace,60.0,60.0,0,0,0,0,0.0,0,0
2019_2020,Newcastle,Sheffield United,60.0,4.0,0,1,0,0,56.0,-1,0
2019_2020,Aston Villa,Chelsea,4.0,60.0,1,0,0,0,-56.0,1,0
2019_2020,Everton,Liverpool,60.0,60.0,0,0,0,0,0.0,0,0
2019_2020,Man City,Burnley,5.0,60.0,1,0,0,0,-55.0,1,0
2019_2020,Leicester,Brighton,3.0,3.0,1,1,0,0,0.0,0,0
2019_2020,Tottenham,West Ham,4.0,3.0,1,1,0,0,1.0,0,0
2019_2020,Man United,Sheffield United,5.0,3.0,1,2,0,0,2.0,-1,0
2019_2020,Newcastle,Aston Villa,3.0,3.0,1,2,0,0,0.0,-1,0
2019_2020,Norwich,Everton,5.0,3.0,1,1,0,0,2.0,0,0
2019_2020,Wolves,Bournemouth,4.0,4.0,1,1,0,0,0.0,0,0
2019_2020,Liverpool,Crystal Palace,3.0,4.0,1,1,0,0,-1.0,0,0
2019_2020,Burnley,Watford,3.0,5.0,1,1,0,0,-2.0,0,0
2019_2020,Southampton,Arsenal,6.0,5.0,1,2,0,0,1.0,-1,0
2019_2020,Chelsea,Man City,4.0,3.0,1,2,0,0,1.0,-1,0
2019_2020,Aston Villa,Wolves,3.0,3.0,3,2,0,0,0.0,1,0
2019_2020,Watford,Southampton,3.0,3.0,2,2,0,0,0.0,0,0
2019_2020,Crystal Palace,Burnley,5.0,4.0,2,2,0,0,1.0,0,0
2019_2020,Brighton,Man United,7.0,3.0,2,3,0,0,4.0,-1,0
2019_2020,Arsenal,Norwich,3.0,4.0,4,3,0,0,-1.0,1,0
2019_2020,Bournemouth,Newcastle,7.0,3.0,2,3,0,0,4.0,-1,0
2019_2020,Everton,Leicester,7.0,3.0,2,3,0,0,4.0,-1,0
2019_2020,West Ham,Chelsea,8.0,3.0,2,3,0,0,5.0,-1,0
2019_2020,Sheffield United,Tottenham,4.0,9.0,3,2,0,0,-5.0,1,0
2019_2020,Man City,Liverpool,4.0,8.0,3,2,0,0,-4.0,1,0
2019_2020,Norwich,Brighton,3.0,4.0,3,3,0,0,-1.0,0,0
2019_2020,Leicester,Crystal Palace,3.0,5.0,4,3,0,0,-2.0,1,0
2019_2020,Man United,Bournemouth,4.0,3.0,3,3,0,0,1.0,0,0
2019_2020,Wolves,Arsenal,7.0,3.0,3,4,0,0,4.0,-1,0
2019_2020,Chelsea,Watford,3.0,6.0,4,3,0,0,-3.0,1,0
2019_2020,Burnley,Sheffield United,6.0,3.0,3,4,0,0,3.0,-1,0
2019_2020,Newcastle,West Ham,4.0,4.0,4,2,0,0,0.0,2,0
2019_2020,Liverpool,Aston Villa,3.0,8.0,3,3,0,0,-5.0,0,0
2019_2020,Southampton,Man City,7.0,3.0,2,4,0,0,4.0,-2,0
2019_2020,Tottenham,Everton,4.0,5.0,2,2,0,0,-1.0,0,0
2019_2020,Crystal Palace,Chelsea,3.0,3.0,3,4,0,0,0.0,-1,0
2019_2020,Watford,Norwich,3.0,3.0,3,4,0,0,0.0,-1,0
2019_2020,Arsenal,Leicester,3.0,3.0,4,4,0,0,0.0,0,0
2019_2020,Man City,Newcastle,3.0,3.0,4,4,0,0,0.0,0,0
2019_2020,Sheffield United,Wolves,3.0,4.0,4,3,0,0,-1.0,1,0
2019_2020,West Ham,Burnley,3.0,3.0,2,3,0,0,0.0,-1,0
2019_2020,Brighton,Liverpool,4.0,3.0,2,3,0,0,1.0,-1,0
2019_2020,Bournemouth,Tottenham,5.0,3.0,2,2,0,0,2.0,0,0
2019_2020,Everton,Southampton,3.0,4.0,2,3,0,0,-1.0,-1,0
2019_2020,Aston Villa,Man United,4.0,5.0,2,3,0,0,-1.0,-1,0
2019_2020,Norwich,West Ham,4.0,3.0,4,3,0,0,1.0,1,0
2019_2020,Watford,Newcastle,4.0,3.0,3,4,0,0,1.0,-1,0
2019_2020,Liverpool,Burnley,3.0,3.0,3,3,0,0,0.0,0,0
2019_2020,Sheffield United,Chelsea,3.0,4.0,4,4,0,0,-1.0,0,0
2019_2020,Brighton,Man City,3.0,3.0,3,4,0,0,0.0,-1,0
2019_2020,Wolves,Everton,4.0,3.0,2,3,0,0,1.0,-1,0
2019_2020,Aston Villa,Crystal Palace,3.0,5.0,2,3,0,0,-2.0,-1,0
2019_2020,Tottenham,Arsenal,3.0,5.0,3,4,0,0,-2.0,-1,0
2019_2020,Bournemouth,Leicester,3.0,5.0,3,4,0,0,-2.0,-1,0
2019_2020,Man United,Southampton,4.0,4.0,3,2,0,0,0.0,1,0
2019_2020,Chelsea,Norwich,3.0,3.0,4,4,0,0,0.0,0,0
2019_2020,Burnley,Wolves,4.0,3.0,3,3,0,0,1.0,0,0
2019_2020,Man City,Bournemouth,4.0,3.0,4,4,0,0,1.0,0,0
2019_2020,Newcastle,Tottenham,4.0,3.0,4,4,0,0,1.0,0,0
2019_2020,Arsenal,Liverpool,3.0,4.0,4,4,0,0,-1.0,0,0
2019_2020,Everton,Aston Villa,4.0,4.0,3,3,0,0,0.0,0,0
2019_2020,Leicester,Sheffield United,4.0,5.0,3,4,0,0,-1.0,-1,0
2019_2020,Crystal Palace,Man United,4.0,3.0,3,3,0,0,1.0,0,0
2019_2020,Southampton,Brighton,3.0,5.0,3,3,0,0,-2.0,0,0
2019_2020,West Ham,Watford,6.0,6.0,3,3,0,0,0.0,0,0
2019_2020,Norwich,Burnley,4.0,3.0,4,4,0,0,1.0,0,0
2019_2020,Bournemouth,Southampton,4.0,3.0,3,4,0,0,1.0,-1,0
2019_2020,Tottenham,Leicester,4.0,3.0,4,3,0,0,1.0,1,0
2019_2020,Brighton,Newcastle,4.0,5.0,3,3,0,0,-1.0,0,0
2019_2020,Sheffield United,Everton,4.0,4.0,3,4,0,0,0.0,-1,0
2019_2020,Wolves,Crystal Palace,5.0,4.0,3,3,0,0,1.0,0,0
2019_2020,Watford,Man City,4.0,3.0,3,4,0,0,1.0,-1,0
2019_2020,Aston Villa,Arsenal,5.0,3.0,3,4,0,0,2.0,-1,0
2019_2020,Man United,West Ham,3.0,5.0,4,3,0,0,-2.0,1,0
2019_2020,Liverpool,Chelsea,7.0,3.0,3,3,0,0,4.0,0,0
2019_2020,Arsenal,Watford,5.0,5.0,4,2,0,0,0.0,2,0
2019_2020,Burnley,Brighton,8.0,6.0,2,2,0,0,2.0,0,0
2019_2020,Chelsea,Wolves,4.0,6.0,3,3,0,0,-2.0,0,0
2019_2020,Crystal Palace,Tottenham,6.0,7.0,3,3,0,0,-1.0,0,0
2019_2020,Everton,Bournemouth,6.0,7.0,3,3,0,0,-1.0,0,0
2019_2020,Leicester,Man United,7.0,4.0,3,4,0,0,3.0,-1,0
2019_2020,Man City,Norwich,5.0,8.0,3,2,0,0,-3.0,1,0
2019_2020,Newcastle,Liverpool,6.0,4.0,2,2,0,0,2.0,0,0
2019_2020,Southampton,Sheffield United,7.0,6.0,3,2,0,0,1.0,1,0
2019_2020,West Ham,Aston Villa,4.0,5.0,2,3,0,0,-1.0,-1,0
2020_2021,Fulham,Arsenal,60.0,42.0,0,0,0,0,18.0,0,0
2020_2021,Crystal Palace,Southampton,48.0,48.0,0,0,0,0,0.0,0,0
2020_2021,Liverpool,Leeds,48.0,60.0,0,0,0,0,-12.0,0,0
2020_2021,West Ham,Newcastle,48.0,48.0,0,0,0,0,0.0,0,0
2020_2021,West Brom,Leicester,60.0,49.0,0,0,0,0,11.0,0,0
2020_2021,Tottenham,Everton,49.0,49.0,0,0,0,0,0.0,0,0
2020_2021,Sheffield United,Wolves,50.0,34.0,0,0,0,0,16.0,0,0
2020_2021,Brighton,Chelsea,50.0,37.0,0,0,0,0,13.0,0,0
2020_2021,Everton,West Brom,3.0,3.0,2,2,0,0,0.0,0,0
2020_2021,Leeds,Fulham,3.0,3.0,2,2,0,0,0.0,0,0
2020_2021,Man United,Crystal Palace,34.0,4.0,0,2,0,0,30.0,-2,0
2020_2021,Arsenal,West Ham,7.0,4.0,1,2,0,0,3.0,-1,0
2020_2021,Southampton,Tottenham,4.0,7.0,2,1,0,0,-3.0,1,0
2020_2021,Newcastle,Brighton,5.0,3.0,2,2,0,0,2.0,0,0
2020_2021,Chelsea,Liverpool,6.0,8.0,1,1,0,0,-2.0,0,0
2020_2021,Leicester,Burnley,7.0,3.0,1,1,0,0,4.0,0,0
2020_2021,Aston Villa,Sheffield United,6.0,4.0,1,2,0,0,2.0,-1,0
2020_2021,Wolves,Man City,4.0,37.0,2,0,0,0,-33.0,2,0
2020_2021,Brighton,Man United,3.0,4.0,4,2,0,0,-1.0,2,0
2020_2021,Crystal Palace,Everton,7.0,3.0,3,4,0,0,4.0,-1,0
2020_2021,West Brom,Chelsea,4.0,3.0,4,3,0,0,1.0,1,0
2020_2021,Burnley,Southampton,3.0,6.0,3,3,0,0,-3.0,0,0
2020_2021,Sheffield United,Leeds,6.0,8.0,3,2,0,0,-2.0,1,0
2020_2021,Tottenham,Newcastle,5.0,4.0,3,3,0,0,1.0,0,0
2020_2021,Man City,Leicester,3.0,4.0,2,3,0,0,-1.0,-1,0
2020_2021,West Ham,Wolves,5.0,6.0,3,3,0,0,-1.0,0,0
2020_2021,Fulham,Aston Villa,5.0,4.0,3,3,0,0,1.0,0,0
2020_2021,Liverpool,Arsenal,4.0,5.0,2,2,0,0,-1.0,0,0
2020_2021,Chelsea,Crystal Palace,4.0,7.0,4,2,0,0,-3.0,2,0
2020_2021,Everton,Brighton,3.0,3.0,4,4,0,0,0.0,0,0
2020_2021,Leeds,Man City,6.0,3.0,2,4,0,0,3.0,-2,0
2020_2021,Newcastle,Burnley,3.0,3.0,4,4,0,0,0.0,0,0
2020_2021,Leicester,West Ham,7.0,4.0,3,3,0,0,3.0,0,0
2020_2021,Southampton,West Brom,8.0,8.0,2,2,0,0,0.0,0,0
2020_2021,Arsenal,Sheffield United,3.0,7.0,3,2,0,0,-4.0,1,0
2020_2021,Wolves,Fulham,7.0,3.0,2,3,0,0,4.0,-1,0
2020_2021,Man United,Tottenham,4.0,5.0,3,4,0,0,-1.0,-1,0
2020_2021,Aston Villa,Liverpool,3.0,3.0,4,4,0,0,0.0,0,0
2020_2021,Everton,Liverpool,14.0,13.0,1,1,0,0,1.0,0,0
