Season,Date,HomeTeam,AwayTeam,home_xg_xg_for_last_5,home_xg_xg_against_last_5,home_xg_xg_diff_last_5,home_xg_xg_for_last_10,home_xg_xg_against_last_10,home_xg_xg_diff_last_10,home_xg_xg_perf_for_last_10,home_xg_xg_perf_against_last_10,home_xg_season_xg_for_pm,home_xg_season_xg_against_pm,home_xg_season_xg_diff_pm,away_xg_xg_for_last_5,away_xg_xg_against_last_5,away_xg_xg_diff_last_5,away_xg_xg_for_last_10,away_xg_xg_against_last_10,away_xg_xg_diff_last_10,away_xg_xg_perf_for_last_10,away_xg_xg_perf_against_last_10,away_xg_season_xg_for_pm,away_xg_season_xg_against_pm,away_xg_season_xg_diff_pm,diff_xg_xg_for_last_5,diff_xg_xg_against_last_5,diff_xg_xg_diff_last_5,diff_xg_xg_for_last_10,diff_xg_xg_against_last_10,diff_xg_xg_diff_last_10,diff_xg_xg_perf_for_last_10,diff_xg_xg_perf_against_last_10,diff_xg_season_xg_for_pm,diff_xg_season_xg_against_pm,diff_xg_season_xg_diff_pm,understat_home_prob,understat_draw_prob,understat_away_prob,home_elo,away_elo,elo_diff,elo_expected_home,home_squad_value_m,home_value_rank,home_value_share,away_squad_value_m,away_value_rank,away_value_share,value_diff_m,value_rank_diff,value_log_ratio
2024_2025,2024-08-17,West Ham,Aston Villa,1.3965999999999998,2.637,-1.2403999999999997,1.337,2.4696,-1.1325999999999996,0.16299999999999995,0.030400000000000017,,,,1.3238000000000003,2.0768,-0.7530000000000004,1.2090999999999998,2.0561999999999996,-0.8471,0.4908999999999999,-0.05620000000000003,,,,0.07279999999999953,0.5602,-0.4873999999999993,0.12790000000000012,0.4134000000000002,-0.28549999999999964,-0.32789999999999997,0.08660000000000004,,,,0.412,0.232,0.356,1726.24291992,1770.43505859,-44.19213866999985,0.4367431688475965,400.7,15,0.0317,680.55,7,0.0539,-279.84999999999997,-8,-0.5296882771359838
2024_2025,2024-08-18,Brentford,Crystal Palace,1.8350000000000002,1.578,0.257,1.6526,1.4799,0.1727,-0.052600000000000056,-0.1799,,,,1.8608,0.8082,1.0525999999999995,1.7721999999999998,1.279,0.49320000000000014,0.6277999999999999,-0.279,,,,-0.025799999999999823,0.7698,-0.7955999999999995,-0.1195999999999997,0.20090000000000008,-0.3205000000000001,-0.6804,0.09910000000000002,,,,0.425,0.314,0.261,1711.08398438,1759.70800781,-48.62402343000008,0.4304777093663264,427.85,14,0.0339,526.85,10,0.0417,-99.0,-4,-0.20814321118147272
2024_2025,2024-08-18,Chelsea,Man City,2.399,1.5874000000000001,0.8116,2.2535,1.6536000000000002,0.5999000000000002,0.5465000000000001,-0.053599999999999995,,,,2.7254,0.9484000000000001,1.7770000000000006,2.7535,0.9316000000000001,1.8219,0.5465,-0.3316000000000001,,,,-0.3264,0.639,-0.9654000000000006,-0.5,0.7220000000000001,-1.222,1.1102230246251565e-16,0.27800000000000014,,,,0.304,0.325,0.372,1810.11962891,2050.57299805,-240.45336913999995,0.200341578940716,1190.0,2,0.0942,1360.0,1,0.1076,-170.0,-1,-0.13353139262452263
2024_2025,2024-08-19,Leicester,Tottenham,1.7784000000000002,1.9662000000000006,-0.1878000000000002,1.6978000000000002,1.7056,-0.007799999999999918,-0.4978000000000001,0.19440000000000002,,,,2.097,1.9672000000000005,0.12979999999999953,1.9307000000000003,1.8372,0.09349999999999996,-0.43069999999999997,0.0628000000000001,,,,-0.3185999999999998,-0.0009999999999998899,-0.3175999999999997,-0.2329000000000001,-0.13159999999999994,-0.10129999999999988,-0.0671000000000001,0.1315999999999999,,,,0.254,0.295,0.451,1643.66943359,1790.55664062,-146.88720703000013,0.3003670248749091,253.35,20,0.02,777.3,6,0.0615,-523.9499999999999,-14,-1.1210544443142552
2024_2025,2024-08-24,Brighton,Man United,1.9278000000000002,1.0938,0.834,1.411,1.6295000000000002,-0.21849999999999997,-0.7110000000000002,-0.02949999999999997,1.791,0.405,1.3860000000000001,1.0874000000000001,1.6929999999999996,-0.6055999999999998,1.5917,2.1865999999999994,-0.5949000000000001,0.2083000000000001,-0.38659999999999994,2.043,0.41900000000000004,1.624,0.8404,-0.5991999999999995,1.4395999999999998,-0.18069999999999986,-0.5570999999999993,0.3764000000000001,-0.9193000000000002,0.3571,-0.2520000000000002,-0.014000000000000012,-0.238,0.601,0.239,0.16,1729.70837402,1784.38208008,-54.67370605999986,0.4219613161949994,667.58,9,0.0528,825.0,5,0.0653,-157.41999999999996,-4,-0.21172415305447037
2024_2025,2024-08-24,Crystal Palace,West Ham,1.8030000000000002,0.9742000000000001,0.8287999999999996,1.7968999999999997,1.3386,0.4583000000000002,0.6031,-0.2386,1.1480000000000001,1.381,-0.2330000000000001,1.6886000000000003,2.4272,-0.7385999999999997,1.4847000000000001,2.6454999999999997,-1.1607999999999996,0.015299999999999935,-0.04549999999999997,2.8050000000000006,2.6699999999999995,0.13500000000000023,0.11439999999999984,-1.4529999999999998,1.5673999999999992,0.3121999999999996,-1.3068999999999997,1.6190999999999998,0.5878,-0.19310000000000005,-1.6570000000000005,-1.2889999999999995,-0.3680000000000003,0.332,0.268,0.401,1752.20849609,1718.27954102,33.92895507000003,0.548673064875543,526.85,10,0.0417,400.7,15,0.0317,126.15000000000003,5,0.2737028604034378
2024_2025,2024-08-24,Fulham,Leicester,0.8947999999999998,1.825,-0.9301999999999999,1.1907999999999999,1.6515999999999997,-0.46080000000000004,0.009200000000000014,0.14839999999999992,0.4189999999999998,2.043,-1.624,1.3186,1.5906000000000005,-0.2720000000000002,1.7332,1.7462,-0.012999999999999911,-0.5332000000000001,0.05380000000000003,1.026,1.4080000000000001,-0.3819999999999999,-0.4238000000000002,0.2343999999999995,-0.6581999999999997,-0.5424000000000002,-0.09460000000000024,-0.44780000000000014,0.5424000000000001,0.09459999999999989,-0.6070000000000002,0.635,-1.2420000000000002,0.66,0.215,0.125,1711.46643066,1646.47558594,64.99084472000004,0.5924535056178333,362.35,17,0.0287,253.35,20,0.02,109.00000000000003,3,0.3578386636333717
2024_2025,2024-08-24,Man City,Ipswich,2.775,0.7260000000000002,2.0490000000000004,2.7495000000000003,0.9865999999999999,1.7629000000000001,0.7505,-0.3866000000000001,1.1800000000000002,1.061,0.11899999999999977,0.343,3.929,-3.586,0.343,3.929,-3.586,-0.343,-1.9289999999999998,0.34299999999999997,3.929,-3.5859999999999994,2.432,-3.2029999999999994,5.635,2.4065000000000003,-2.9424,5.3489,1.0935,1.5423999999999998,0.8370000000000002,-2.868,3.704999999999999,0.944,0.05,0.006,2055.97094727,1565.4329834,490.5379638700001,0.9439465322173268,1360.0,1,0.1076,270.1,19,0.0214,1089.9,18,1.6164477179315277
2024_2025,2024-08-24,Southampton,Nott'm Forest,1.5239999999999998,2.0068,-0.48279999999999995,1.1596,2.1257,-0.9661000000000002,0.1403999999999999,0.5742999999999997,1.9549999999999998,0.43299999999999983,1.522,1.8762,1.7648000000000004,0.11139999999999999,1.7064,1.4318000000000002,0.27459999999999996,-0.2064,0.2681999999999999,1.2439999999999998,1.909,-0.665,-0.3522000000000003,0.24199999999999977,-0.5942,-0.5468,0.6939,-1.2407000000000001,0.3467999999999999,0.3060999999999998,0.7110000000000001,-1.4760000000000002,2.1870000000000003,0.007,0.05,0.944,1597.3581543,1647.67578125,-50.317626949999976,0.4280891769264497,310.05,18,0.0245,481.3,12,0.0381,-171.25,-6,-0.43975720151317677
2024_2025,2024-08-24,Tottenham,Everton,2.1243999999999996,1.7276000000000002,0.39679999999999954,1.825,1.8996,-0.07460000000000003,-0.425,0.00040000000000011137,1.408,1.026,0.3820000000000001,1.0676,1.475,-0.4074000000000003,1.1278000000000001,1.6804,-0.5526,-0.1278,-0.38039999999999996,0.405,1.791,-1.3859999999999997,1.0567999999999995,0.25260000000000016,0.8041999999999998,0.6971999999999998,0.21920000000000006,0.478,-0.2972,0.3808000000000001,1.003,-0.7649999999999999,1.7679999999999998,0.84,0.112,0.048,1788.27868652,1690.8338623,97.4448242200001,0.6366694317210967,777.3,6,0.0615,363.23,16,0.0287,414.06999999999994,10,0.7607901338012123
2024_2025,2024-08-24,Aston Villa,Arsenal,1.3324000000000003,2.2274000000000003,-0.8950000000000005,1.3850000000000002,2.2039,-0.8189,0.41499999999999987,-0.20390000000000003,2.67,2.8050000000000006,-0.13500000000000023,2.400000000000001,0.9733999999999998,1.426600000000001,2.432,0.8285,1.6035,-0.1320000000000001,-0.3285000000000001,1.628,0.5759999999999998,1.052,-1.0676000000000005,1.2540000000000004,-2.3216000000000014,-1.0469999999999997,1.3754,-2.4223999999999997,0.5469999999999999,0.1246000000000001,1.042,2.229000000000001,-1.1870000000000003,0.311,0.302,0.386,1778.92663574,1949.74951172,-170.82287598000016,0.2722304452877437,680.55,7,0.0539,1160.0,3,0.0918,-479.45000000000005,-4,-0.5332739893223278
2024_2025,2024-08-25,Bournemouth,Newcastle,1.5866,2.008,-0.42139999999999994,1.6698999999999997,1.6153,0.05460000000000002,-0.4699,-0.1153,1.9089999999999998,1.244,0.665,2.6136000000000004,1.6712,0.9424000000000003,2.3532,1.4888,0.8644000000000002,-0.05319999999999998,-0.3888,0.43300000000000005,1.955,-1.522,-1.0270000000000004,0.3368,-1.3638000000000003,-0.6833000000000005,0.12650000000000006,-0.8098000000000002,-0.4167,0.27349999999999997,1.4759999999999998,-0.7110000000000001,2.1870000000000003,0.54,0.233,0.227,1691.69104004,1804.57055664,-112.8795166,0.3430375987145897,518.6,11,0.041,677.53,8,0.0536,-158.92999999999995,-3,-0.26732095911174647
2024_2025,2024-08-25,Wolves,Chelsea,0.8700000000000001,3.0462,-2.1762,0.9248999999999998,2.3325,-1.4076,-0.12489999999999998,-0.2325000000000001,0.5760000000000001,1.6280000000000001,-1.052,2.1664000000000003,1.5692,0.5972,2.0116000000000005,1.6149,0.39670000000000016,0.3884,-0.11489999999999997,1.061,1.1799999999999997,-0.119,-1.2964000000000002,1.4769999999999999,-2.7734,-1.0867000000000007,0.7176,-1.8043,-0.5133,-0.11760000000000012,-0.4849999999999999,0.4480000000000004,-0.933,0.489,0.223,0.288,1675.54382324,1806.07421875,-130.53039551000006,0.3205177710923767,433.05,13,0.0343,1190.0,2,0.0942,-756.95,-11,-1.0108553913285212
2024_2025,2024-08-25,Liverpool,Brentford,3.4086,1.1513999999999998,2.2571999999999997,2.9936999999999996,1.2152,1.7785,-0.8936999999999999,0.18480000000000005,3.929,0.343,3.586,1.355,1.7079999999999997,-0.35300000000000004,1.6656000000000002,1.3249,0.3407,0.03439999999999993,-0.12490000000000001,1.381,1.1480000000000001,0.2330000000000001,2.0536,-0.5566,2.6102,1.3280999999999994,-0.10969999999999991,1.4378,-0.9280999999999999,0.3097000000000001,2.548,-0.8050000000000002,3.3529999999999998,0.889,0.089,0.021,1904.10913086,1719.11169434,184.9974365200001,0.7436317087706031,950.95,4,0.0753,427.85,14,0.0339,523.1,10,0.7986888180636061
2024_2025,2024-08-31,Arsenal,Brighton,2.3798000000000004,0.7158,1.6640000000000008,2.459,0.931,1.528,-0.15900000000000009,-0.43100000000000005,1.521,0.9465,0.5745,1.829,1.3382,0.49079999999999996,1.5028,1.7158000000000002,-0.213,-0.6028000000000002,-0.015799999999999974,1.9665,0.8454999999999999,1.121,0.5508000000000004,-0.6224000000000001,1.173200000000001,0.9562000000000002,-0.7848000000000002,1.741,0.44380000000000014,-0.41520000000000007,-0.4455,0.10100000000000009,-0.5465,0.528,0.224,0.249,1956.93518066,1737.66442871,219.27075195,0.7794087042628989,1160.0,3,0.0918,667.58,9,0.0528,492.41999999999996,6,0.5525160508201997
2024_2025,2024-08-31,Brentford,Southampton,1.2551999999999999,2.0089999999999995,-0.7538,1.3948,1.4978,-0.10299999999999998,0.20519999999999997,-0.1978,0.9190000000000003,1.9334999999999996,-1.0145,0.9047999999999998,2.1972,-1.2924,1.1318,2.1062,-0.9743999999999999,0.0681999999999999,0.29379999999999973,1.085,1.6489999999999998,-0.5640000000000001,0.35040000000000004,-0.1882000000000006,0.5386,0.2630000000000001,-0.6083999999999998,0.8714,0.13700000000000007,-0.4915999999999997,-0.1659999999999997,0.28449999999999975,-0.4504999999999999,0.835,0.103,0.063,1715.27978516,1589.20849609,126.07128907000016,0.6738663821665447,427.85,14,0.0339,310.05,18,0.0245,117.80000000000001,4,0.3220390920681768
2024_2025,2024-08-31,Everton,Bournemouth,0.9546000000000001,1.8060000000000003,-0.8514000000000005,1.0229,1.6765,-0.6536000000000001,-0.12290000000000001,-0.07649999999999997,0.5270000000000001,2.201,-1.674,1.5974,2.1152,-0.5177999999999999,1.7924,1.7872,0.005200000000000015,-0.5923999999999999,-0.18720000000000003,2.222,1.5684999999999998,0.6535000000000001,-0.6427999999999998,-0.3091999999999999,-0.33360000000000056,-0.7695000000000001,-0.1106999999999998,-0.6588,0.4694999999999999,0.11070000000000006,-1.6949999999999998,0.6325000000000003,-2.3275,0.303,0.216,0.481,1682.32531738,1693.36071777,-11.035400390000175,0.4841241206760426,363.23,16,0.0287,518.6,11,0.041,-155.37,-5,-0.35609663066960245
2024_2025,2024-08-31,Ipswich,Fulham,0.4115,3.5035,-3.0919999999999996,0.4115,3.5035,-3.0919999999999996,0.0885,-0.5034999999999998,0.41150000000000003,3.5035,-3.0919999999999996,1.0084,1.7856,-0.7771999999999999,1.2767,1.5585,-0.2818000000000001,-0.1767,0.04149999999999991,1.1905000000000001,1.4500000000000002,-0.25950000000000006,-0.5969,1.7178999999999998,-2.3148,-0.8652,1.9449999999999998,-2.8101999999999996,0.2652,-0.5449999999999997,-0.7790000000000001,2.0534999999999997,-2.8324999999999996,0.203,0.312,0.485,1564.67224121,1716.56152344,-151.88928222999994,0.2943510044284165,270.1,19,0.0214,362.35,17,0.0287,-92.25,-2,-0.29381833475672053
2024_2025,2024-08-31,Leicester,Aston Villa,0.9048,1.6324000000000005,-0.7276000000000002,1.7457,1.75,-0.004299999999999926,-0.4457000000000001,0.15000000000000002,0.9415,1.6849999999999998,-0.7435,1.4734000000000003,2.1974,-0.7240000000000005,1.3884,2.1791,-0.7907,0.21159999999999987,0.020899999999999985,1.9934999999999998,2.1094999999999997,-0.1160000000000001,-0.5686000000000002,-0.5649999999999995,-0.0035999999999997145,0.35729999999999995,-0.42910000000000004,0.7864,-0.6573,0.12910000000000005,-1.0519999999999998,-0.4244999999999999,-0.6275,0.065,0.179,0.756,1641.49316406,1771.85351562,-130.36035156000003,0.3207309888494519,253.35,20,0.02,680.55,7,0.0539,-427.19999999999993,-13,-0.9881293628561637
2024_2025,2024-08-31,Nott'm Forest,Wolves,2.0146,1.6214000000000002,0.39320000000000005,1.9143999999999999,1.3632000000000002,0.5512,-0.4144,0.2367999999999999,2.0545,1.0619999999999998,0.9925,1.0556,3.2712000000000003,-2.2156,1.0657,2.4228,-1.3571,-0.16570000000000001,0.17719999999999986,1.4970000000000003,1.8284999999999998,-0.3314999999999999,0.9590000000000001,-1.6498000000000002,2.6088,0.8486999999999998,-1.0595999999999999,1.9083,-0.24869999999999998,0.05960000000000004,0.5574999999999997,-0.7665,1.3239999999999998,0.473,0.323,0.204,1655.93811035,1663.51940918,-7.581298829999923,0.4890913652619569,481.3,12,0.0381,433.05,13,0.0343,48.25,1,0.1056375815320098
2024_2025,2024-08-31,West Ham,Man City,1.8366,2.2438,-0.40719999999999973,1.5386000000000002,2.4022,-0.8635999999999997,-0.13860000000000006,-0.20219999999999994,2.1695,2.0229999999999997,0.14650000000000019,2.4856000000000003,0.7426000000000003,1.7430000000000008,2.6696,0.916,1.7536,0.8304,-0.3160000000000001,2.1289999999999996,0.7705,1.3584999999999996,-0.6490000000000002,1.5011999999999994,-2.1502000000000003,-1.1309999999999998,1.4862000000000002,-2.6171999999999995,-0.9690000000000001,0.11380000000000018,0.04050000000000065,1.2524999999999997,-1.2119999999999993,0.048,0.107,0.844,1733.02294922,2056.84448242,-323.8215332,0.1342297617685944,400.7,15,0.0317,1360.0,1,0.1076,-959.3,-14,-1.2220269610879988
2024_2025,2024-09-01,Chelsea,Crystal Palace,1.7286000000000001,1.874,-0.1454000000000001,2.1622999999999997,1.6824000000000001,0.4799000000000001,0.6377,-0.1824,1.5450000000000002,1.799,-0.2540000000000002,1.8674,1.0022,0.8651999999999995,1.9171,1.361,0.5561,0.4829,-0.16100000000000003,1.262,1.4574999999999998,-0.19550000000000023,-0.1387999999999998,0.8718000000000001,-1.0105999999999997,0.24519999999999964,0.32140000000000013,-0.07619999999999993,0.15480000000000005,-0.021399999999999975,0.28300000000000014,0.34150000000000014,-0.058499999999999996,0.943,0.046,0.011,1818.38671875,1737.57775879,80.80895996000004,0.6142408173894293,1190.0,2,0.0942,526.85,10,0.0417,663.15,8,0.8147927080600385
2024_2025,2024-09-01,Newcastle,Tottenham,2.1410000000000005,1.921,0.22000000000000014,2.2775,1.5725,0.7050000000000001,0.02250000000000001,-0.4725,1.1630000000000003,2.245,-1.0819999999999999,2.4122,1.205,1.2071999999999996,1.9466999999999999,1.8175000000000001,0.1292,-0.24670000000000006,-0.017499999999999894,2.0095,0.8375,1.1720000000000002,-0.27119999999999944,0.716,-0.9871999999999994,0.3308,-0.2450000000000001,0.5758000000000001,0.26920000000000005,-0.45500000000000007,-0.8464999999999998,1.4075000000000002,-2.254,0.352,0.286,0.362,1803.0135498,1796.89978027,6.1137695299998995,0.5087975135855796,677.53,8,0.0536,777.3,6,0.0615,-99.76999999999998,-2,-0.13737254401986346
2024_2025,2024-09-01,Man United,Liverpool,1.2764,1.7082000000000002,-0.43179999999999996,1.5635999999999999,2.0528,-0.4892,0.0364000000000001,-0.4528,1.6645,1.2805,0.3840000000000001,3.4938000000000002,1.0839999999999999,2.4097999999999997,3.0138,1.1888,1.825,-1.0137999999999998,0.1112000000000001,3.3239999999999994,0.40000000000000013,2.9240000000000004,-2.2174000000000005,0.6242000000000003,-2.8415999999999997,-1.4502,0.8639999999999999,-2.3142,1.0501999999999998,-0.5640000000000001,-1.6594999999999993,0.8804999999999998,-2.54,0.241,0.246,0.513,1776.53857422,1908.05358887,-131.51501465,0.3192846337573999,825.0,5,0.0653,950.95,4,0.0753,-125.95000000000005,-1,-0.14207809859298906
2024_2025,2024-09-14,Southampton,Man United,1.2041999999999997,2.7156,-1.5114,1.2287000000000001,2.4062,-1.1775,0.07129999999999989,0.09379999999999969,1.2723333333333333,2.387,-1.1146666666666667,1.4662000000000002,1.7828,-0.31659999999999994,1.6321999999999999,1.8196999999999999,-0.18750000000000017,-0.2321999999999999,-0.11970000000000003,1.61,1.555,0.055000000000000014,-0.26200000000000045,0.9327999999999999,-1.1948,-0.40349999999999975,0.5865000000000002,-0.9899999999999998,0.30349999999999977,0.21349999999999972,-0.3376666666666668,0.8320000000000001,-1.1696666666666666,0.063,0.153,0.783,1583.90270996,1766.37512207,-182.47241211000005,0.2591491343124901,310.05,18,0.0245,825.0,5,0.0653,-514.95,-13,-0.978649811538794
2024_2025,2024-09-14,Brighton,Ipswich,1.8092,1.3314000000000001,0.47779999999999995,1.6416,1.5411000000000001,0.10050000000000006,-0.6416000000000002,-0.041099999999999984,1.9166666666666667,1.3696666666666666,0.5469999999999998,0.51,2.7319999999999998,-2.222,0.51,2.7319999999999998,-2.222,0.15666666666666668,-0.39866666666666656,0.5099999999999999,2.7319999999999998,-2.222,1.2992,-1.4005999999999996,2.6997999999999998,1.1316,-1.1908999999999996,2.3225000000000002,-0.7982666666666669,0.3575666666666666,1.4066666666666667,-1.3623333333333332,2.7689999999999997,0.664,0.245,0.091,1744.23925781,1567.4005127,176.83874511,0.7345761425698104,667.58,9,0.0528,270.1,19,0.0214,397.48,10,0.9048669724816406
2024_2025,2024-09-14,Crystal Palace,Leicester,1.5462,1.5293999999999999,0.01679999999999966,1.8135999999999999,1.4323000000000001,0.3813000000000001,0.4864,-0.5323,0.9946666666666668,1.9639999999999997,-0.9693333333333333,0.9544,1.7110000000000003,-0.7566000000000004,1.6305,1.8056999999999999,-0.17519999999999994,-0.3305,-0.005699999999999994,0.8860000000000001,1.8446666666666662,-0.9586666666666668,0.5918,-0.18160000000000043,0.7734000000000001,0.18309999999999982,-0.37339999999999973,0.5565,0.8169,-0.5266,0.10866666666666669,0.11933333333333351,-0.010666666666666491,0.678,0.187,0.135,1741.26794434,1635.5345459,105.73339843999996,0.6476328712704987,526.85,10,0.0417,253.35,20,0.02,273.5,10,0.7321439461236179
2024_2025,2024-09-14,Fulham,West Ham,0.9550000000000001,1.7651999999999997,-0.8101999999999998,1.2913000000000001,1.4346,-0.14330000000000007,-0.1913,-0.03460000000000009,1.1900000000000002,1.2023333333333335,-0.012333333333333307,1.8472000000000002,2.0387999999999997,-0.1915999999999997,1.4863000000000002,2.5820999999999996,-1.0957999999999999,-0.08630000000000006,-0.18209999999999996,1.7620000000000002,2.413,-0.6509999999999998,-0.8922000000000001,-0.27360000000000007,-0.6186000000000001,-0.19500000000000006,-1.1474999999999995,0.9524999999999998,-0.10499999999999994,0.14749999999999985,-0.5720000000000001,-1.2106666666666663,0.6386666666666665,0.868,0.097,0.035,1713.83312988,1729.66125488,-15.828125,0.4772372424847297,362.35,17,0.0287,400.7,15,0.0317,-38.349999999999966,-2,-0.10060242208680835
2024_2025,2024-09-14,Liverpool,Nott'm Forest,3.2622,1.1497999999999997,2.1123999999999996,2.7807,1.2574,1.5232999999999999,-0.6807000000000001,-0.1573999999999999,2.9173333333333336,0.767,2.150333333333333,1.9092000000000002,1.311,0.5982000000000001,1.8609000000000002,1.3527,0.5082000000000001,-0.5609,0.24729999999999985,1.84,1.0206666666666664,0.8193333333333336,1.3529999999999998,-0.16120000000000023,1.5141999999999995,0.9197999999999997,-0.09529999999999994,1.0151,-0.11980000000000013,-0.4046999999999997,1.0773333333333335,-0.2536666666666664,1.3309999999999995,0.522,0.324,0.153,1918.21704102,1654.59204102,263.625,0.8201770517670962,950.95,4,0.0753,481.3,12,0.0381,469.65000000000003,8,0.6809707086186064
2024_2025,2024-09-14,Man City,Brentford,2.4938,0.9142000000000001,1.5796000000000003,2.7625,0.8612,1.9013000000000002,0.6375,-0.3612000000000001,2.4836666666666667,0.8293333333333331,1.6543333333333334,1.866,2.0471999999999997,-0.18120000000000003,1.7388,1.5401,0.19870000000000004,0.16119999999999995,-0.1401,1.9003333333333332,1.8379999999999999,0.06233333333333343,0.6277999999999997,-1.1329999999999996,1.7608000000000004,1.0237000000000003,-0.6789000000000001,1.7026000000000001,0.4763,-0.22110000000000007,0.5833333333333335,-1.0086666666666666,1.592,0.477,0.285,0.238,2060.20605469,1720.58557129,339.62048340000024,0.8759921930418267,1360.0,1,0.1076,427.85,14,0.0339,932.15,13,1.1564673118660338
